d95bbe28-71ea-4b9a-8a3b-77d245766963	Kitchen	BELLA LINEA 2 Slice Toaster with Extra Wide Slot, Color Teal
88ca9249-c177-405a-b744-2e351a94fcb8	Kitchen	Now Designs Butter Dish
21910122-3676-4150-b1b0-256868a634b8	Kitchen	Black & Decker T4569B 4 Slice Toaster - Black
290296ea-0206-4d0b-b7e7-0c3c2609c13e	Kitchen	Kosma Stainless Steel Fish Tray | Serving Tray | Platter | Roast Meat Plate | Fish Platter (Deep Oval) - 60cm
1fef9581-799b-4ec1-90f8-c48c506376a0	Kitchen	Penguin Chef Spoon Holder
ab42b690-be52-40b5-a4ea-28e88e47df0e	Jewelry	ORIGIA Handcraft Malachite Stone Bead Strand Necklace Various Styles
f91b02d0-0525-4ea3-a9d7-d658ec8c08b5	Jewelry	Stainless steel 4.5 in and 27 in.military dog tag ball chain, 2.4mm #3
651e7abf-1efe-4864-9650-718b156ff1d4	Kitchen	Presto Stainless Steel Deep Fryer
540d0439-3b80-477b-a05c-420845724217	Jewelry	KONOV Mens Vintage Angel Wing Cross Pendant Brown Leather Cord Necklace Chain, Silver
52fa758f-dea8-47c9-962a-6bdc704e4314	Kitchen	Ozeri Pronto Digital Multifunction Kitchen and Food Scale, Elegant Black
0b462703-f50d-4a09-9a5e-66b5426359c0	Jewelry	.925 Sterling Silver Princess Cut Blue Simulated Sapphire & Cz Ring Size 9
50c40578-0d5a-4c13-8fcd-92cf597755ad	Kitchen	Norpro 10-Piece Wok Set
cd1b8922-938f-42bb-afa6-67527d49aa03	Jewelry	"KONOV Black Leather Mens Bracelet Stainless Steel Clasp, 8mm - 7.5"", 8"", 8.5"", 9"""
f0f15b00-3fac-4f44-9de3-e9d3ffd0e7e5	Jewelry	PiercedOff Tribal Fan with Clear Gems Non-Piercing Septum Hanger
14f27888-1a6e-4b65-bc2f-3e95dee278ce	Jewelry	Black Cherry Amber Silver 925 Leverback Contemporary Earrings
acdf54e5-9bdd-43c2-90fb-a96d19e5ef0a	Jewelry	Sterling Silver Cubic Zirconia Halo Ring
119afab6-8666-4ca3-8f56-a1b550c7819c	Jewelry	"(2pcs) Tentacle Wrap Industrial Barbell 14G 1&1/2"""
8951b890-3596-4144-893d-3bf84b41293f	Kitchen	Panasonic NN-SN686S Countertop/Built-In Microwave with Inverter Technology
49633707-895e-43da-8ee1-470a13ad0f00	Jewelry	Lifetime Jewelry 1MM Rope Chain, 24K Gold with Inlaid Bronze, Premium Fashion Jewelry, Pendant Necklace Made Thin For Charms, Guaranteed for Life, 16 to 30 Inches
886fe965-38be-43e5-a42b-1e7e2c8eae0a	Kitchen	Vidalia Chop Wizard
f282c81f-bd75-4959-b235-729e60577943	Kitchen	FoPerry's - Eco-Friendly High Heat Resistant Silicone BBQ Grill/Oven Gloves - Bundled With A Grill Mat ★
e17687dd-ecef-4ef9-aa25-ba64dfa2cb5e	Kitchen	Awesome Meat Injector with 3 Needles Creates the Juiciest Turkey and BBQ ever! Cleaning Brushes + 100% Food-Grade Materials = Guaranteed to Keep Your Family Safe!
07433e27-bf86-49af-8831-526c82d49288	Kitchen	Oster 2-Speed Immersion Blender with Stainless Steel Blade and Bonus Measuring Cup, FPSTHB2615B
3fb17f46-cb96-4a9c-b635-03b1019cc1c3	Food	Foodsaver V4880 Fully Automatic Vacuum Sealing System Bonus: Handheld Sealer, Freshsaver Container, Wine Stopper
5304729d-a9aa-45c0-a399-998c8400d18e	Kitchen	BlenderBottle Classic Shaker Bottle
aeb9facf-7fef-4c99-b52f-a291426d2bed	Jewelry	STR-0123 Stainless Steel Black IP with Heartbeat Laser Etched Band Ring
e0767353-7b94-49b4-b848-38177dd96ba6	Kitchen	Alchemade Copper Barrel Mug for Moscow MulesÊby Alchemade
57d25b57-ff6b-4eb4-ae1b-18152f2a47fd	Kitchen	OliaDesign Set of 12 Pony PVC Toy Cake Topper Twilight Sparkle Figure Set
40c59ec2-a0f0-420b-88d0-bc0bb135fe45	Jewelry	14G 3/8 Inch 316L Tribal Winged Heart With Gem Black Top Down Navel Ring 416
dd22d7e0-5944-42a9-b66c-865d5280bd9e	Jewelry	Women's Round Cut Pink Zirconia Black Stainless Steel Heart Fashion Ring Sz 5-10
dbe54ba8-bfc7-4d6f-b112-03036ef8e51a	Jewelry	"Round Simulated Birthstone Crystal Accent Silvertone Tennis Bracelet 7""- March- Simulated Aquamarine"
305d8633-1e2e-403e-abc6-5369563f49eb	Jewelry	Stainless Steel Round Ball Stud Earrings 2mm 3mm 4mm 5mm 6mm 5 Pair Set
419d8142-c88a-460c-8cd4-8538b9a473ed	Jewelry	Nike Baller ID Bands
967aedc0-6137-4eef-b5cd-3fe9d6f1b391	Jewelry	Tomas Jewelry Sterling Silver Lotus Ring
a18cef35-51f7-46e7-8e6a-8d50dedee556	Kitchen	Panasonic Flash Xpress Toaster Oven
29a75118-12f0-4d0b-8a87-5ff529fc7fd8	Kitchen	32 oz. (Ounce) Restaurant Tumbler Beverage Cup, Stackable Cups, Break-Resistant Commerical Plastic, Set of 4 - Blue
fbee28b6-b557-42b7-9899-527b6cf1f9ff	Jewelry	14K Gold White Freshwater Cultured Pearl Stud Earrings - AAAA Quality
a70f847f-dab6-4649-ab48-2f794130f672	Kitchen	Hamilton Beach Toastation Toaster Oven
18249797-6bcf-40d4-bf99-20237b6ef3ed	Jewelry	eKingstore Attack on Titan Shingeki No Kyojin Cosplay Costume Bracelet Hand Strap
eec61f08-83e0-4f4e-983e-43884cb834b9	Jewelry	"Sterling Silver and Diamond Double Heart Pendant Necklace (1/10 cttw, I-J Color, I2-I3 Clarity), 18"""
68edb75d-ff01-444f-b4eb-b7e5099636fe	Jewelry	Gold and Silver Toned Full Size Electric Guitar Tie Clip
da61bcb7-d0b3-4524-a387-3d1e2ea502d4	Jewelry	Zoohu Cat Shape Metal Wire Earring Holder / Earring Tree / Earring Oraganizer / Earring Stand / Earring Display (Black)
2aaa030a-fc79-4f41-a3d2-c1a1997b97e4	Kitchen	Vac-Fresh Roll Vacuum Sealer Bags, 11 inch x 50 feet, 3.5mil, Compatible with all Food Save Vacuum Sealers, 1 Roll
1b652740-25b8-4723-b264-59814e394d8b	Jewelry	Heart Shaped Ear Elephant Necklace Charm Pendant Animal Lover Gift for Mom Women
e44b9442-6f8e-4894-8c47-5f5e1e9a0827	Jewelry	Vintage Black Eagle Punk Rock Stainless Steel Biker Ring Size 7-13
a0d00114-e174-4e2c-b99e-d7a68d17532f	Jewelry	"Two-Tone Sterling Silver ""Be"" Graffiti Charm Necklace, 18"""
ce32b179-f0ea-473d-b912-173a632001de	Kitchen	Ivation IVA-ICEM25WH Portable Ice Maker with LCD Display, White
810370e9-4456-4ba1-a26c-f707136a04a2	Kitchen	Bodum Pebo Vacuum Coffee Maker
72db976c-c2c8-482e-99e8-78745752be9b	Kitchen	Tyvek Wristbands (blue) (100/Pkg)
2d0693cd-7475-48fe-943d-1eb444a7cc9f	Jewelry	Fashion Brand 925 Sterling Silver Heart Love Chain Bracelet
e5466a9b-1ef1-4a07-8ec5-bfd8c94eeb25	Kitchen	Top Choice Imports 6-Piece Popsicle Molds Set
f3436acb-e082-4338-8f31-03ebd0ae95bb	Jewelry	GWOOD Medusa Necklace Gold/Black Color Pendant With 24 Inch Long 5mm Wide Figaro Chain
d5973203-b8f9-44cd-857a-093caa1a556a	Jewelry	Novel Box® Glass Top Black Jewelry Display Case + 72 or 36 Slot Ring Display Insert + Custom NB Pouch …
6a277909-3b88-4e28-b450-59602416f1f0	Jewelry	KONOV Womens Cubic Zirconia Stainless Steel Bracelet, Cross Heart Cuff Bangle, Silver
598a71b5-3a5d-44da-b1ce-b5703c280f37	Kitchen	Arcachon Bay Products Pepper Mill PM-01, Salt and Pepper Grinder Set Buy Two, Salt and Pepper Shakers, Spice Mill
993d5adf-4ade-4a2c-bec9-36d131b6298a	Kitchen	Summit SWC1875 108 Bottle Capacity Full-sized Built-in Dual-Zone Wine Cellar Recessed LED Lighting Automatic Defrost Factory Installed
