09d08220-7f1b-43f5-ab9c-9d70333bd831	5000
b2802cae-3ff9-461b-9fe1-546b5287ae15	2
9455018c-a41c-4d57-8f52-6672e23fd879	5
cfc66795-e9e3-4fa3-b59e-ad90bb113719	2
d2d88575-d803-4df9-9c7a-f581c343bac8	5
a2364dad-c4a9-4740-b033-575ac28ca327	1
4918d18b-2c32-45e6-947e-04328d1fc016	5
ddd7c9cc-7099-407a-9de3-8123b5b38062	4
4c634bc8-98fb-4690-9220-c4896e5458f5	4
ec6f0f08-abda-4974-95a7-9da0fdbd0e42	5
b56b07dc-968c-41f1-bb5f-9d57a236f949	1
de68a76f-a65d-4daf-a37c-ad5db06b2667	3000
4ed81c48-aec4-4ba8-8ddd-5e36e040e7e0	4
77633fc9-ca35-4113-b334-42930f3baa32	5
b4be6022-72de-469a-9793-90100d06dbc0	5
44b4a847-a128-4e20-9d1e-c32a369276f4	5
fb63019e-8753-40f5-890e-bab67949fd03	2
c5263109-1501-4963-82e9-05bfdf0b1f80	1000
3066c74e-a9f1-4e3a-af08-d6a06b65fbef	5
de9f055f-56ba-47c6-9632-6a0d2f41c3fe	5
abb062e5-a118-40a1-af4b-70ac42525033	5
6d9f9d48-8984-4594-8357-f256903c1d24	1
30d0579d-7d1e-4420-b4af-7820f26d07e7	4
12687240-b315-42a5-8797-12ddd5800cd0	10000
ae51fb44-156a-4ed2-8b4d-88da1acf1f2b	1
605c2638-f159-462b-a3fc-6ad1d93920cb	5
00e8b63e-a6f5-4fa5-a05b-b2e91e9c8ea5	5
f7de7d41-ce58-45f6-b283-0a5047de7667	5
64600f8e-784b-4833-9b3d-df8ad9059b00	5
80044598-caf1-4e2d-bca6-7d5472ae03ca	5
324c3799-75ea-49a0-a0b5-61a1a67f5d1b	5
d154587e-e185-4f22-b299-6c92dc3f29c2	5
1f7dcbd0-631f-49af-aae5-9d902119b652	5
b0e2fa0c-e1a8-4f46-91a3-e178bc338ae9	5
903d0d47-9ee1-465e-a882-9896b58d4b53	5
5ad05cb0-4750-4a59-a743-9ba1e86deac6	5
27e1d531-071f-4cdf-b09e-a1a7201f7c83	5
e3b7788d-1ffe-4f3d-8261-61c1e634cd6e	1
fba382f6-92e8-4d83-b192-d8bb1d43db97	5
863f5a5d-b8d4-412c-9f56-9354d3fc4ac3	4
23a30c1d-11cc-40f8-8b4a-d47ce0ae7e25	5000
ebbb33e4-8c54-4081-ad53-ab2a3fd6ab55	5
2f4659d7-4b98-4cbb-995a-56a6e708a211	5
d7e1e702-6bd4-490a-91ca-521dfb0396b3	5
53f6695b-061f-4cd9-9f97-8f46ffa2d14f	5
ff108c8e-4b0c-406c-bc3c-28264913e4bf	1
ad6a5541-71d4-4dc8-81e5-28b4c6d90a60	5
2c43e76d-db1c-4056-a311-1f70501dbce3	5
83b7ba0f-afa5-41a6-9096-357fc1f85821	5
a7fad65e-bd4a-41dc-a726-1f550051b23a	2
34b00498-ff09-4175-a101-95dcd39ad8e7	4
f5dc753f-5ff0-4ea6-8b5d-5a0ff7aea486	5
201be5e1-02de-495e-9c63-1af4ded62b08	50000
ee9f9b4b-3a9d-4911-a076-e9a9f56a71c8	5
12b08cae-da43-4954-84df-9297fb304fdc	5
475ea613-4d38-4597-b6fe-a358c8f12786	5
bab3be6e-f3ef-4a7d-846e-a6f59dc0e085	1
371a5173-683e-48a0-b71b-58c7847ea917	2
4da8b371-4135-49f2-a0f9-5f91dc900caa	4
9b9213fe-cebe-4eac-a3ac-bd79fcf4bb2e	2
8db565b9-b625-46ca-a04b-fd48f4c1c726	5
f550bb80-a6af-4b36-b2ec-5940bf0055f7	3
3ab485f1-8c4c-4fe6-9022-50548eddc78e	1
d5c17875-a2fe-476a-8b18-b481bb40b569	4
80262769-8bb3-41b5-806c-eda6d5cad6ae	4
4d3dfd9e-1ea7-4136-81c7-0e55f1f6f1fb	4
953dcbaa-2364-44ec-8542-b35d1f49ce4b	5
1de45dc9-2e85-4e7d-aefc-35cbd36c79e3	5
118c00df-8b08-4794-8921-15463f361e91	4
2d4ea92a-5a30-48ca-9c83-dad54bcca288	5
bb9c7649-379d-4c84-aadc-475a5293cea6	5
812a49d1-1503-4292-84a7-bce09f387969	5
56629e68-c383-4991-ab5e-f50a02c54985	5000
737159fe-af6a-4b1e-bd14-7ffc9a23fe2f	5
06defb3f-eaea-43a2-b7c1-73d88497d394	3
8e9ae965-0378-454f-a80b-94a9c58434aa	1
5159ad9c-111d-4244-afe7-34f94235e75c	5
7dd93199-4b31-4b7c-aea5-4c8cc18b9a9c	5
6979a062-06f4-42ec-b2f1-eba7ca41eeb4	2
cf9515cc-9c1c-4ac8-93b0-2a250bdd64ce	1
0eb7f81f-33fe-4c58-ba02-0641dc8a224e	5
e8a71495-e12f-45b9-852f-6e5db9738b16	5
66f5a06c-dda5-48be-a885-1d36f9810a04	5
926ead60-c6ba-4a9d-9954-8f907973934c	5
19fcbf03-dd2f-4765-a9ae-69b8d5a26c18	5
a36095fa-6c76-4805-9686-87fd24015cf9	5
4ffa4495-4537-4a24-89f5-119e8089e110	1
c1e47ebd-68d9-455e-8399-14303ad9baa0	5
67b1abe4-94c1-4bd3-a54c-c2daa4fc69b8	5
b78ba370-dbc4-4cf1-bb86-82a0565e890b	4
710af073-dda5-46d7-af7a-cf989916fb49	4
463c58fc-70da-469c-85c0-0e3ab7fe5c75	4
8d180f7a-6afb-4d29-8b30-e0db86fe9abb	5
613c00ca-6923-42b8-ad0e-d25d084e749f	5
cc93aeef-5039-4e2f-ab6f-cbe40b9ee659	5
bfc43db3-53be-42eb-82cd-182f84d41bf5	5
0d27de38-b45d-4348-b996-d0c61ed42381	5
ecd51f89-4f99-424f-bebe-bec79ec28c73	5
cc367014-35f1-4358-becb-e8ca7957cb23	4
09b8bcea-6d0c-4709-bc67-8fc78087d646	5
232ac5ca-5b6b-4bb3-b63e-854b9f44e4bd	5
06745f5c-d06f-41e6-bbd9-83caccc3be1a	1
874f17fa-eca0-4ab8-bbee-a49c70145646	5
adc59d80-303c-46d7-aba6-b104f4a4f934	5
1ea479ee-ca57-4941-b9b7-f60fd0e6430f	5
6af71cf1-953a-4877-9cb2-b2719531c977	1
f1d03854-3502-4c9f-ba4e-762a61f3b180	1
e36a5f9e-2f9b-4564-9827-b3d9f55453ce	5
25b033ca-7f99-406a-9cfe-25746c56fc6f	5
bbb39e5f-0f30-42be-b028-9c84733f546e	5
c82e02dc-bd25-4059-8d9f-876c9724107e	5
1b656987-a7f8-4453-ba3b-f7caa90321ca	5
be83b9bc-02f6-419d-9efd-47ce1671a32e	5
a5d20722-a98a-4031-9612-01160649054d	4
b4417be2-2e7d-4de6-9dcf-443d6fe34b27	5
027db866-fc96-4aed-bc33-1dcf88cf6b6f	5
ee68ec35-412b-4722-bd16-74370a289985	5
b193216a-7af2-4937-b796-8417b6182c52	5
6681efd3-8424-4b99-b1b6-3c5e9faf70c4	5
27d2d9c9-78aa-4f3d-bc4b-5dd363607f12	3
4ff8461a-83d2-416e-869e-834c8606f1bb	2
9bed45ef-f7b2-4b6a-b502-6fcd6b116a55	5
0b32a899-b61e-4b47-95da-315a156a0a3e	5
50a50ecf-8e50-44b9-baca-64287ae79277	5
a77f272b-ae66-449d-a135-37ca56ee3e24	5
dda7992b-5ad2-4238-bf52-d8b2fec36057	5
c07b056f-fab0-4ba7-a2aa-d05bf861a8ff	3
caea3a80-8937-47a8-b16f-20aee31deeb5	3
7c0a527d-ece2-4681-9afe-140f1e9c0ed3	5
d582c666-e9d6-41b0-93e9-dbaa2b816759	3
72132676-ad55-4901-b102-b30fa50b1592	4
b922160c-7331-4433-9068-54e54f375821	4
c0312efa-995d-4232-85ca-1f1b170272b3	4
34d6f900-6261-470e-9fcf-a353157c8dac	5
433a695c-838c-45bb-b398-82d0c3c866bc	5
beea6ce0-fbcf-4d6a-8fd3-2a2d8988e75d	5
f77c24b9-a880-45e4-be10-10c57bf6dacc	1
421e76ce-595a-4ba0-9c4d-d2b420fc4486	5
ad6b33cc-d083-4a79-9a38-36747172bf8b	5
f001fb8c-96a9-49f5-84a0-beb2682a18ba	1
d4c8cd0a-9fe3-491e-a245-4af8aeeafbc8	5
c9456ff9-61f5-4739-9b46-37d8a8ec6f49	2
35fcda98-9deb-47ae-bec7-9dbbc753d310	5
57982772-2029-48dc-9da2-cb595024b77e	4
63511115-001f-44c3-a3ee-1191ce59e20c	5
f472e28b-0c17-42c6-aad1-8f7e70d7b073	5
95e9d4a9-e598-4d13-8819-a6cab4cf9772	1
19f78658-0540-4bab-89f9-a22dcb27c023	5
b523452f-5974-44c0-ad1a-a052b011e34d	5
a0814b13-654b-4735-805f-0db842c6414b	5
dbf19161-12fb-4cfd-a3c6-3a999f23485f	5
414af967-9c18-4e1c-a6ca-f6404c6e1e75	5
75dd45f4-cd91-45f2-acf6-1c24764c4e6f	5
21f5ff9a-726c-4e74-b6c7-8b747bac575c	5
ff4a01b6-242e-4775-b31a-3f4f5ca27898	5
12c03c0a-43b7-48d8-909a-467254e2e635	5
a0af171e-5a6d-4e8a-a8ff-b50419c428bf	2
9026e8df-fc2d-437b-b1b1-225eeeaac5e4	5
7def10ce-101d-4117-bfd2-44aeb80bb73a	5
adcc1f23-9130-4e28-97dd-95c06b03f138	2
42f1a61b-2703-498f-8afc-43aac659554c	2
7eb48d51-e780-4f7e-a429-ceb397672262	5
73399229-02b3-4017-a0bd-43577188acb0	5
13998d8e-7f81-4faa-b722-5f2560275d84	4
c653e9e2-d746-40ab-add5-3842a68d18c7	4
6650b472-0f70-4049-b582-d4fd94f1e84c	5
43581635-b6d6-4bcf-a883-646db6a241ce	4
65fb3482-ba65-487c-9b0f-6cf41869257a	5
7997635d-7c2d-47f6-a8e1-477deaf34deb	5
26dd3f25-668d-4ccc-b2ad-2b63e8d4a902	5
0a3b69ba-0041-4467-8eb7-4603e4e41c4c	1
6f2f2af0-0c96-44d6-9e04-c82436a14dcb	3
f0204266-2b55-428b-80ca-2d01d6ad7f82	4
f39c382f-e9c3-4ed1-822a-1c3b41d9a1c1	4
fb716b0a-344b-48f5-90f4-92db51c00dde	5
21f8760b-a8dc-42c2-af8e-df110e0b53b4	5
db849e5b-7d47-4e1d-999d-2b39a6c0a79e	5
7f1205bf-33a5-4f7d-b030-32c6b9333c20	5
02b2181a-5c46-4769-bb18-0062d25c1da3	5
300d14db-dbc1-42c5-83c8-26799e9ee9ca	3
41f50d5b-42b1-4985-927d-268ae7b63668	5
639cedc1-b14f-49e1-a39c-226cd7f1d394	4
93d2a244-a8d8-432f-b60b-0869ac4a7fe5	5
4305771d-22ce-44da-86d4-0859db6cf7b9	4
b034d5d0-b10e-425f-93aa-45f7e353132c	4
e524f22f-b873-439c-ac70-8de5ddf89d35	1
5e80cc7b-7875-4596-9b12-6055203b9a10	3
3fcfc5d0-8c10-43ae-9ef5-50427556c6ed	5
d96a0442-a1a6-4ea8-974f-4b11e3a674b8	3
a4542301-9253-4089-857f-8542dba492f1	5
1504de06-54de-48cb-a5bd-2e0f5ab66a9a	5
8cc29b24-9861-4857-8542-e8ba332d6db2	5
b51aaadf-18ef-4e91-af08-69d6ed915a2c	5
11a515c5-2fb2-40d2-b780-a5efb9cfcef3	5
295fe272-0b87-43db-8f6f-c39db455185b	5
c254b9e5-80a4-40f3-895c-618e51a2800b	5
357c8a7e-f6d4-4bf7-8051-1e7880337896	5
e9ec6880-0443-4db8-bd33-d4629c821cdd	4
d764e032-e8ae-4fa7-adcc-773415342a4b	5
c9f54bc9-6103-48b3-9031-96543c412e47	3
02c0fbd0-795d-4da2-8f4f-58e0930df727	5
d482d3ed-055a-40df-90b3-5f196c2891e0	4
f414b8e5-6307-4d9f-82c8-b4770fc3c5f6	1
4944ccb5-d0cc-4a97-a2aa-092019e9d571	5
0decf9f2-5828-488f-bb3a-6d3ea4bf440f	5
58c13fe9-147b-4542-8678-3c295e5b3a22	4
af824988-667c-4208-9810-407bbde6ad02	5
5b272de5-2034-4cd3-bef3-72a2f77d4495	5
e5abb4a5-ff0a-4da9-b820-e81b1bd28d53	5
92fca88e-0f91-4170-8650-4780cbd4f080	5
5085f036-0861-4986-9c48-8e1f5518b7da	5
8c866c49-eb7e-419e-89b9-7fa922f18f27	4
cd78c10e-7d26-478a-ae0b-bd999ccfcdde	5
797be056-fd8b-4979-8a5a-6a78eb486f40	3
6807bda5-4df8-49e4-a99a-c13354739dec	5
b8e52b05-5b4c-4bf2-bc86-f8981200442f	5
7a429f6f-0c61-47bc-bedc-a3a9fc9d7d91	5
59aabd81-771b-47c0-b117-ededfa318040	5
2741c230-14b8-49ce-8dd5-cde428a9fa10	5
aa8f5dfa-e9f3-4b47-acae-7f238b2c3f8f	5
52e8b098-a074-4bcc-b73d-90c8c1ec1f63	5
768aa12e-d10e-4d7b-841a-c65fb24e52cf	5
c6da3828-da52-4111-af4d-7670b40d1ba8	3
7a6faaee-a05d-4671-a773-9c2cac07aafd	5
ee216f6e-3a00-4ee8-9ddf-3247ddc819cc	4
7791834b-64c0-4bc0-97db-06b62eb16599	5
f83d88d0-3e97-417b-9b74-55d6262e58b2	5
79f06680-3022-4e50-be92-9410de37ba54	5
877fabff-dcbe-440a-9934-f295dd05b155	5
404c178b-9ed5-4271-aadf-d0826c492b5a	5
75e59a5f-4df6-455e-b92b-182ee52b6a65	5
e58ff289-8aef-457d-b2f9-bf7be836eb05	1
030b59b8-85a1-4b2f-ad81-a977bb111222	5
bf731dbb-7087-499a-84f0-e8a6aafcc03e	5
765dbf23-dd38-4287-878b-2f9ed5cd6c05	5
b6a65567-3b5d-4042-a059-a807461fdcfb	5
835f64b8-38ae-4a35-9ae3-bd80e8a52eb2	3
7eb23580-1029-431a-ad06-f9a64b17be73	4
2de6eda1-0ee6-4c29-8554-752f89295874	2
15d2620b-4cd6-48a9-9b20-bda00424f136	5
ec86db96-3e5b-4de8-88cc-060911299d5b	3
e57a07d9-c419-4f17-bc74-97d51f6e7389	5
3e37dff6-711e-4c72-8fc7-8131df880454	4
eef18854-1a1d-48e8-8780-76ebb1c268a5	5
c22abb05-2b91-4941-8b6b-ec72801f99fb	5
b927dd4c-5196-41d4-8bd6-b54aafe7faa1	5
02a7d169-8925-4d3a-9dd8-253c1ef37e5b	4
def6de43-649a-47c8-9b79-2dd94f21689d	5
a2b774d3-5a75-47bb-91d8-59c8e3769f51	2
0e6c70dd-44d6-40e5-b635-360302acc275	5
1df86592-7c6b-4194-ae09-7a2ea30093a0	5
d0876e7b-0267-4ac6-ba5d-e955bd2ffda1	5
